394496 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395703 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395703 write(1, "#*# REQ_SEND\n", 13)   = 13
395703 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395703 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395707 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 459) = 459
395707 write(8, "LOG_START_wsgi ,TS=1715880547.89"..., 36) = 36
395707 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
395707 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395707 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395707 write(8, "PID = \n394037\n", 14) = 14
395707 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395707 write(8, "TID = \n395707\n", 14) = 14
395707 write(3, "INFO:werkzeug:TID = \n395707\n", 28) = 28
395707 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395707 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395707 write(8, "LOG_STOP_wsgi, TS=1715880547.897"..., 35) = 35
395707 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
395707 write(1, "#*# REQ_SEND\n", 13)   = 13
395707 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395707 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395710 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
395710 write(8, "LOG_START_wsgi ,TS=1715880547.91"..., 37) = 37
395710 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395710 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395710 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395710 write(8, "PID = \n394037\n", 14) = 14
395710 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395710 write(8, "TID = \n395710\n", 14) = 14
395710 write(3, "INFO:werkzeug:TID = \n395710\n", 28) = 28
395710 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395710 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395710 write(8, "LOG_STOP_wsgi, TS=1715880547.912"..., 36) = 36
395710 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395710 write(1, "#*# REQ_SEND\n", 13)   = 13
395710 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395710 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395713 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395713 write(8, "LOG_START_wsgi ,TS=1715880547.97"..., 38) = 38
395713 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395713 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395713 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395713 write(8, "PID = \n394037\n", 14) = 14
395713 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395713 write(8, "TID = \n395713\n", 14) = 14
395713 write(3, "INFO:werkzeug:TID = \n395713\n", 28) = 28
395713 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395713 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395713 write(8, "LOG_STOP_wsgi, TS=1715880547.972"..., 37) = 37
395713 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395713 write(1, "#*# REQ_SEND\n", 13)   = 13
395713 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395713 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395716 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395716 write(8, "LOG_START_wsgi ,TS=1715880547.99"..., 38) = 38
395716 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395716 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395716 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395716 write(8, "PID = \n394037\n", 14) = 14
395716 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395716 write(8, "TID = \n395716\n", 14) = 14
395716 write(3, "INFO:werkzeug:TID = \n395716\n", 28) = 28
395716 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395716 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395716 write(8, "LOG_STOP_wsgi, TS=1715880547.996"..., 37) = 37
395716 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395716 write(1, "#*# REQ_SEND\n", 13)   = 13
395716 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395716 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395719 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 459) = 459
395719 write(8, "LOG_START_wsgi ,TS=1715880548.09"..., 36) = 36
395719 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
395719 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395719 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395719 write(8, "PID = \n394037\n", 14) = 14
395719 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395719 write(8, "TID = \n395719\n", 14) = 14
395719 write(3, "INFO:werkzeug:TID = \n395719\n", 28) = 28
395719 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395719 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395719 write(8, "LOG_STOP_wsgi, TS=1715880548.094"..., 35) = 35
395719 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
395719 write(1, "#*# REQ_SEND\n", 13)   = 13
395719 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395719 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395698 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395698 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395698 write(1, "*#* RES_REC\n", 12)    = 12
395698 write(8, "REC_DATA_SIZE=12094\n", 20) = 20
395698 write(3, "INFO:werkzeug:REC_DATA_SIZE=1209"..., 34) = 34
395698 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395698 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395698 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395723 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460 <unfinished ...>
395723 write(8, "LOG_START_wsgi ,TS=1715880548.58"..., 37) = 37
395724 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395723 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51 <unfinished ...>
395724 write(8, "LOG_START_wsgi ,TS=1715880548.58"..., 38) = 38
395724 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395723 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395723 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395724 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395724 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
395723 write(8, "PID = \n394037\n", 14 <unfinished ...>
395723 write(3, "INFO:werkzeug:PID = \n394037\n", 28 <unfinished ...>
395724 write(8, "PID = \n394037\n", 14 <unfinished ...>
395724 write(3, "INFO:werkzeug:PID = \n394037\n", 28 <unfinished ...>
395723 write(8, "TID = \n395723\n", 14 <unfinished ...>
395723 write(3, "INFO:werkzeug:TID = \n395723\n", 28) = 28
395724 write(8, "TID = \n395724\n", 14) = 14
395724 write(3, "INFO:werkzeug:TID = \n395724\n", 28 <unfinished ...>
395723 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395723 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395724 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395724 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395723 write(8, "LOG_STOP_wsgi, TS=1715880548.582"..., 36 <unfinished ...>
395723 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395724 write(8, "LOG_STOP_wsgi, TS=1715880548.584"..., 37 <unfinished ...>
395723 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
395724 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395723 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395724 write(1, "#*# REQ_SEND\n", 13)   = 13
395724 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395723 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395724 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395710 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395710 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395710 write(1, "*#* RES_REC\n", 12)    = 12
395710 write(8, "REC_DATA_SIZE=12228\n", 20) = 20
395710 write(3, "INFO:werkzeug:REC_DATA_SIZE=1222"..., 34) = 34
395703 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395703 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395710 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395703 write(1, "*#* RES_REC\n", 12)    = 12
395710 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395710 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395703 write(8, "REC_DATA_SIZE=11824\n", 20 <unfinished ...>
395703 write(3, "INFO:werkzeug:REC_DATA_SIZE=1182"..., 34 <unfinished ...>
395703 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395703 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395703 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395707 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395707 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395707 write(1, "*#* RES_REC\n", 12)    = 12
395707 write(8, "REC_DATA_SIZE=12070\n", 20) = 20
395707 write(3, "INFO:werkzeug:REC_DATA_SIZE=1207"..., 34) = 34
395707 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395707 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395707 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395713 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395713 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395713 write(1, "*#* RES_REC\n", 12)    = 12
395713 write(8, "REC_DATA_SIZE=11769\n", 20) = 20
395713 write(3, "INFO:werkzeug:REC_DATA_SIZE=1176"..., 34) = 34
395713 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395713 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395713 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395702 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395702 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395702 write(1, "*#* RES_REC\n", 12)    = 12
395702 write(8, "REC_DATA_SIZE=13172\n", 20) = 20
395702 write(3, "INFO:werkzeug:REC_DATA_SIZE=1317"..., 34) = 34
395702 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395702 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395702 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395716 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395716 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395716 write(1, "*#* RES_REC\n", 12)    = 12
395716 write(8, "REC_DATA_SIZE=12685\n", 20) = 20
395716 write(3, "INFO:werkzeug:REC_DATA_SIZE=1268"..., 34) = 34
395716 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
395716 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395716 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395719 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395719 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395719 write(1, "*#* RES_REC\n", 12)    = 12
395719 write(8, "REC_DATA_SIZE=11575\n", 20) = 20
395719 write(3, "INFO:werkzeug:REC_DATA_SIZE=1157"..., 34) = 34
395719 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395719 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395719 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395723 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395723 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395723 write(1, "*#* RES_REC\n", 12)    = 12
395723 write(8, "REC_DATA_SIZE=12063\n", 20) = 20
395723 write(3, "INFO:werkzeug:REC_DATA_SIZE=1206"..., 34) = 34
395723 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395723 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395723 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395724 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395724 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395724 write(1, "*#* RES_REC\n", 12)    = 12
395724 write(8, "REC_DATA_SIZE=12635\n", 20) = 20
395724 write(3, "INFO:werkzeug:REC_DATA_SIZE=1263"..., 34) = 34
395724 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395724 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395724 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395772 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395772 write(8, "LOG_START_wsgi ,TS=1715880549.57"..., 38) = 38
395772 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395772 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395772 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395772 write(8, "PID = \n394037\n", 14) = 14
395772 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395772 write(8, "TID = \n395772\n", 14) = 14
395772 write(3, "INFO:werkzeug:TID = \n395772\n", 28) = 28
395772 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395772 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395772 write(8, "LOG_STOP_wsgi, TS=1715880549.574"..., 37) = 37
395772 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395772 write(1, "#*# REQ_SEND\n", 13)   = 13
395772 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395772 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395777 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395777 write(8, "LOG_START_wsgi ,TS=1715880549.81"..., 38) = 38
395777 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395777 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395778 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395777 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395777 write(8, "PID = \n394037\n", 14) = 14
395777 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395778 write(8, "LOG_START_wsgi ,TS=1715880549.81"..., 38) = 38
395779 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
395779 write(8, "LOG_START_wsgi ,TS=1715880549.81"..., 37 <unfinished ...>
395778 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
395777 write(8, "TID = \n395777\n", 14) = 14
395779 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51 <unfinished ...>
395778 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395777 write(3, "INFO:werkzeug:TID = \n395777\n", 28) = 28
395779 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395778 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395777 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395779 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395778 write(8, "PID = \n394037\n", 14) = 14
395777 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395778 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395779 write(8, "PID = \n394037\n", 14) = 14
395779 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395777 write(8, "LOG_STOP_wsgi, TS=1715880549.814"..., 37) = 37
395777 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395778 write(8, "TID = \n395778\n", 14 <unfinished ...>
395777 write(1, "#*# REQ_SEND\n", 13)   = 13
395778 write(3, "INFO:werkzeug:TID = \n395778\n", 28) = 28
395777 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395779 write(8, "TID = \n395779\n", 14) = 14
395779 write(3, "INFO:werkzeug:TID = \n395779\n", 28) = 28
395778 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395778 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395779 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395777 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395778 write(8, "LOG_STOP_wsgi, TS=1715880549.815"..., 37) = 37
395779 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395779 write(8, "LOG_STOP_wsgi, TS=1715880549.817"..., 36) = 36
395778 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395778 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
395779 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
395778 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395779 write(1, "#*# REQ_SEND\n", 13)   = 13
395779 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395778 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395779 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395786 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395786 write(8, "LOG_START_wsgi ,TS=1715880549.88"..., 38) = 38
395786 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395786 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395786 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395786 write(8, "PID = \n394037\n", 14) = 14
395786 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395786 write(8, "TID = \n395786\n", 14) = 14
395786 write(3, "INFO:werkzeug:TID = \n395786\n", 28) = 28
395786 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395786 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395786 write(8, "LOG_STOP_wsgi, TS=1715880549.889"..., 37) = 37
395786 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395786 write(1, "#*# REQ_SEND\n", 13)   = 13
395786 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395787 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395787 write(8, "LOG_START_wsgi ,TS=1715880549.89"..., 38) = 38
395786 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395787 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395787 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395787 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
395787 write(8, "PID = \n394037\n", 14) = 14
395787 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395787 write(8, "TID = \n395787\n", 14) = 14
395789 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
395787 write(3, "INFO:werkzeug:TID = \n395787\n", 28 <unfinished ...>
395789 write(8, "LOG_START_wsgi ,TS=1715880549.89"..., 38) = 38
395789 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395787 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395787 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395789 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
395789 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395787 write(8, "LOG_STOP_wsgi, TS=1715880549.891"..., 37) = 37
395787 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395789 write(8, "PID = \n394037\n", 14 <unfinished ...>
395787 write(1, "#*# REQ_SEND\n", 13)   = 13
395789 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395787 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395789 write(8, "TID = \n395789\n", 14) = 14
395789 write(3, "INFO:werkzeug:TID = \n395789\n", 28) = 28
395789 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395787 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395789 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395789 write(8, "LOG_STOP_wsgi, TS=1715880549.894"..., 37 <unfinished ...>
395789 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395789 write(1, "#*# REQ_SEND\n", 13)   = 13
395789 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395789 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395793 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 459) = 459
395793 write(8, "LOG_START_wsgi ,TS=1715880549.99"..., 36) = 36
395793 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
395793 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395793 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395793 write(8, "PID = \n394037\n", 14) = 14
395793 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
395793 write(8, "TID = \n395793\n", 14) = 14
395793 write(3, "INFO:werkzeug:TID = \n395793\n", 28) = 28
395793 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395793 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395793 write(8, "LOG_STOP_wsgi, TS=1715880549.999"..., 35) = 35
395793 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
395793 write(1, "#*# REQ_SEND\n", 13)   = 13
395793 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
395793 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395772 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
395772 write(2, "{\"message\": \"Response <Response "..., 216) = 216
395772 write(1, "*#* RES_REC\n", 12)    = 12
395772 write(8, "REC_DATA_SIZE=12644\n", 20) = 20
395772 write(3, "INFO:werkzeug:REC_DATA_SIZE=1264"..., 34) = 34
395772 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
395772 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
395772 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
395811 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
395811 write(8, "LOG_START_wsgi ,TS=1715880550.50"..., 38) = 38
395811 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395811 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
395811 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
395811 write(8, "PID = \n394037\n", 14) = 14
395811 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
