394486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
395539 write(8, "REC_DATA_SIZE=12088\n", 20) = 20
395538 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395539 write(3, "INFO:werkzeug:REC_DATA_SIZE=1208"..., 34) = 34
395538 write(2, "{\"message\": \"Response <Response "..., 202 <unfinished ...>
395538 write(1, "*#* RES_REC\n", 12)    = 12
395539 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395538 write(8, "REC_DATA_SIZE=11777\n", 20) = 20
395538 write(3, "INFO:werkzeug:REC_DATA_SIZE=1177"..., 34) = 34
395539 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395539 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
395538 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395538 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395538 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395544 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395544 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395544 write(1, "*#* RES_REC\n", 12)    = 12
395544 write(8, "REC_DATA_SIZE=12447\n", 20) = 20
395544 write(3, "INFO:werkzeug:REC_DATA_SIZE=1244"..., 34) = 34
395544 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395544 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395544 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395547 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395547 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395547 write(1, "*#* RES_REC\n", 12)    = 12
395547 write(8, "REC_DATA_SIZE=11629\n", 20) = 20
395547 write(3, "INFO:werkzeug:REC_DATA_SIZE=1162"..., 34) = 34
395547 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395547 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395547 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395553 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395553 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395553 write(1, "*#* RES_REC\n", 12)    = 12
395553 write(8, "REC_DATA_SIZE=12438\n", 20) = 20
395553 write(3, "INFO:werkzeug:REC_DATA_SIZE=1243"..., 34) = 34
395553 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395553 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395553 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395550 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395550 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395550 write(1, "*#* RES_REC\n", 12)    = 12
395550 write(8, "REC_DATA_SIZE=12536\n", 20) = 20
395550 write(3, "INFO:werkzeug:REC_DATA_SIZE=1253"..., 34) = 34
395550 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395550 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395550 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395556 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395556 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395556 write(1, "*#* RES_REC\n", 12)    = 12
395556 write(8, "REC_DATA_SIZE=12762\n", 20) = 20
395556 write(3, "INFO:werkzeug:REC_DATA_SIZE=1276"..., 34) = 34
395556 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395556 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395556 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395559 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395559 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395559 write(1, "*#* RES_REC\n", 12)    = 12
395559 write(8, "REC_DATA_SIZE=12418\n", 20) = 20
395559 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34) = 34
395559 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395559 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395559 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395563 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395563 write(8, "LOG_START_wsgi ,TS=1715880543.78"..., 38) = 38
395563 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395563 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395563 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395563 write(8, "PID = \n394017\n", 14) = 14
395563 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395563 write(8, "TID = \n395563\n", 14) = 14
395563 write(3, "INFO:werkzeug:TID = \n395563\n", 28) = 28
395563 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395563 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395563 write(8, "LOG_STOP_wsgi, TS=1715880543.787"..., 37) = 37
395563 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395563 write(1, "#*# REQ_SEND\n", 13)   = 13
395563 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395563 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395566 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
395566 write(8, "LOG_START_wsgi ,TS=1715880543.90"..., 37) = 37
395566 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395566 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395566 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395566 write(8, "PID = \n394017\n", 14) = 14
395566 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395566 write(8, "TID = \n395566\n", 14) = 14
395566 write(3, "INFO:werkzeug:TID = \n395566\n", 28) = 28
395566 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395566 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395566 write(8, "LOG_STOP_wsgi, TS=1715880543.901"..., 36) = 36
395566 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395566 write(1, "#*# REQ_SEND\n", 13)   = 13
395566 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395566 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395569 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
395569 write(8, "LOG_START_wsgi ,TS=1715880543.97"..., 38) = 38
395569 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395570 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
395569 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395569 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
395570 write(8, "LOG_START_wsgi ,TS=1715880543.97"..., 37 <unfinished ...>
395570 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395569 write(8, "PID = \n394017\n", 14) = 14
395569 write(3, "INFO:werkzeug:PID = \n394017\n", 28 <unfinished ...>
395570 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
395570 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395569 write(8, "TID = \n395569\n", 14) = 14
395569 write(3, "INFO:werkzeug:TID = \n395569\n", 28 <unfinished ...>
395570 write(8, "PID = \n394017\n", 14 <unfinished ...>
395570 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395569 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395569 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
395570 write(8, "TID = \n395570\n", 14 <unfinished ...>
395570 write(3, "INFO:werkzeug:TID = \n395570\n", 28) = 28
395569 write(8, "LOG_STOP_wsgi, TS=1715880543.970"..., 37) = 37
395569 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
395570 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
395569 write(1, "#*# REQ_SEND\n", 13)   = 13
395570 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395569 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395570 write(8, "LOG_STOP_wsgi, TS=1715880543.972"..., 36) = 36
395570 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395570 write(1, "#*# REQ_SEND\n", 13)   = 13
395569 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395570 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395570 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
395575 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395575 write(8, "LOG_START_wsgi ,TS=1715880543.98"..., 38) = 38
395575 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395575 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395575 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395575 write(8, "PID = \n394017\n", 14) = 14
395575 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395575 write(8, "TID = \n395575\n", 14) = 14
395575 write(3, "INFO:werkzeug:TID = \n395575\n", 28) = 28
395575 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395575 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395575 write(8, "LOG_STOP_wsgi, TS=1715880543.989"..., 37) = 37
395575 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395575 write(1, "#*# REQ_SEND\n", 13)   = 13
395575 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395575 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395578 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395578 write(8, "LOG_START_wsgi ,TS=1715880544.07"..., 38) = 38
395578 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395578 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395578 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395578 write(8, "PID = \n394017\n", 14) = 14
395578 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395578 write(8, "TID = \n395578\n", 14) = 14
395578 write(3, "INFO:werkzeug:TID = \n395578\n", 28) = 28
395578 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395578 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395578 write(8, "LOG_STOP_wsgi, TS=1715880544.070"..., 37) = 37
395578 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395578 write(1, "#*# REQ_SEND\n", 13)   = 13
395578 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395578 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395581 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
395581 write(8, "LOG_START_wsgi ,TS=1715880544.09"..., 37) = 37
395581 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
395581 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395581 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395581 write(8, "PID = \n394017\n", 14) = 14
395581 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395581 write(8, "TID = \n395581\n", 14) = 14
395581 write(3, "INFO:werkzeug:TID = \n395581\n", 28) = 28
395581 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395581 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395581 write(8, "LOG_STOP_wsgi, TS=1715880544.090"..., 36) = 36
395581 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
395581 write(1, "#*# REQ_SEND\n", 13)   = 13
395581 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395581 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395584 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395584 write(8, "LOG_START_wsgi ,TS=1715880544.14"..., 38) = 38
395584 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395584 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395584 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395584 write(8, "PID = \n394017\n", 14) = 14
395584 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395584 write(8, "TID = \n395584\n", 14) = 14
395584 write(3, "INFO:werkzeug:TID = \n395584\n", 28) = 28
395584 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395584 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395584 write(8, "LOG_STOP_wsgi, TS=1715880544.142"..., 37) = 37
395584 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395584 write(1, "#*# REQ_SEND\n", 13)   = 13
395584 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395584 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395595 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395595 write(8, "LOG_START_wsgi ,TS=1715880544.47"..., 38) = 38
395595 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395595 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395595 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395595 write(8, "PID = \n394017\n", 14) = 14
395595 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395595 write(8, "TID = \n395595\n", 14) = 14
395595 write(3, "INFO:werkzeug:TID = \n395595\n", 28) = 28
395595 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395595 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395595 write(8, "LOG_STOP_wsgi, TS=1715880544.470"..., 37) = 37
395595 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395595 write(1, "#*# REQ_SEND\n", 13)   = 13
395595 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395595 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395627 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395627 write(8, "LOG_START_wsgi ,TS=1715880544.55"..., 38) = 38
395627 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395627 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395627 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395627 write(8, "PID = \n394017\n", 14) = 14
395627 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395627 write(8, "TID = \n395627\n", 14) = 14
395627 write(3, "INFO:werkzeug:TID = \n395627\n", 28) = 28
395627 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395627 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395627 write(8, "LOG_STOP_wsgi, TS=1715880544.552"..., 37) = 37
395627 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395627 write(1, "#*# REQ_SEND\n", 13)   = 13
395627 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395627 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395563 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395563 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395563 write(1, "*#* RES_REC\n", 12)    = 12
395563 write(8, "REC_DATA_SIZE=13259\n", 20) = 20
395563 write(3, "INFO:werkzeug:REC_DATA_SIZE=1325"..., 34) = 34
395563 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395563 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395563 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395569 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395570 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395569 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395569 write(1, "*#* RES_REC\n", 12)    = 12
395570 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395569 write(8, "REC_DATA_SIZE=12798\n", 20) = 20
395570 write(1, "*#* RES_REC\n", 12 <unfinished ...>
395569 write(3, "INFO:werkzeug:REC_DATA_SIZE=1279"..., 34 <unfinished ...>
395570 write(8, "REC_DATA_SIZE=11872\n", 20) = 20
395570 write(3, "INFO:werkzeug:REC_DATA_SIZE=1187"..., 34) = 34
395566 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395569 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395566 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395569 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395566 write(1, "*#* RES_REC\n", 12)    = 12
395570 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395566 write(8, "REC_DATA_SIZE=11286\n", 20) = 20
395569 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395570 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395566 write(3, "INFO:werkzeug:REC_DATA_SIZE=1128"..., 34) = 34
395570 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395566 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395566 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395566 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395575 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395575 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395575 write(1, "*#* RES_REC\n", 12)    = 12
395575 write(8, "REC_DATA_SIZE=12110\n", 20) = 20
395575 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
395575 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395575 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395575 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395581 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395581 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395581 write(1, "*#* RES_REC\n", 12)    = 12
395581 write(8, "REC_DATA_SIZE=12700\n", 20) = 20
395581 write(3, "INFO:werkzeug:REC_DATA_SIZE=1270"..., 34) = 34
395581 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
395581 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395581 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395578 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395578 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395578 write(1, "*#* RES_REC\n", 12)    = 12
395578 write(8, "REC_DATA_SIZE=12036\n", 20) = 20
395578 write(3, "INFO:werkzeug:REC_DATA_SIZE=1203"..., 34) = 34
395578 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395578 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395578 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395584 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395584 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395584 write(1, "*#* RES_REC\n", 12)    = 12
395584 write(8, "REC_DATA_SIZE=11661\n", 20) = 20
395584 write(3, "INFO:werkzeug:REC_DATA_SIZE=1166"..., 34) = 34
395584 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395584 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395584 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395595 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395595 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395595 write(1, "*#* RES_REC\n", 12)    = 12
395595 write(8, "REC_DATA_SIZE=12724\n", 20) = 20
395595 write(3, "INFO:werkzeug:REC_DATA_SIZE=1272"..., 34) = 34
395595 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395595 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395595 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
395627 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
395627 write(2, "{\"message\": \"Response <Response "..., 202) = 202
395627 write(1, "*#* RES_REC\n", 12)    = 12
395627 write(8, "REC_DATA_SIZE=11822\n", 20) = 20
395627 write(3, "INFO:werkzeug:REC_DATA_SIZE=1182"..., 34) = 34
395627 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
395627 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
395627 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83 <unfinished ...>
395666 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395666 write(8, "LOG_START_wsgi ,TS=1715880545.73"..., 38) = 38
395666 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395666 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395666 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395666 write(8, "PID = \n394017\n", 14) = 14
395666 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395666 write(8, "TID = \n395666\n", 14) = 14
395666 write(3, "INFO:werkzeug:TID = \n395666\n", 28) = 28
395666 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
395666 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
395666 write(8, "LOG_STOP_wsgi, TS=1715880545.734"..., 37) = 37
395666 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
395666 write(1, "#*# REQ_SEND\n", 13)   = 13
395666 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
395666 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
395669 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
395669 write(8, "LOG_START_wsgi ,TS=1715880545.94"..., 38 <unfinished ...>
395669 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395670 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395669 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395669 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395670 write(8, "LOG_START_wsgi ,TS=1715880545.94"..., 38) = 38
395670 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395671 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395669 write(8, "PID = \n394017\n", 14) = 14
395669 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
395670 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395670 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
395672 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
395671 write(8, "LOG_START_wsgi ,TS=1715880545.94"..., 38) = 38
395671 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395669 write(8, "TID = \n395669\n", 14) = 14
395669 write(3, "INFO:werkzeug:TID = \n395669\n", 28 <unfinished ...>
395670 write(8, "PID = \n394017\n", 14 <unfinished ...>
395670 write(3, "INFO:werkzeug:PID = \n394017\n", 28 <unfinished ...>
395672 write(8, "LOG_START_wsgi ,TS=1715880545.94"..., 38 <unfinished ...>
395672 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
395671 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
395671 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
