359581 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360245 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360245 write(1, "*#* RES_REC\n", 12)    = 12
360245 write(8, "REC_DATA_SIZE=11816\n", 20) = 20
360245 write(3, "INFO:werkzeug:REC_DATA_SIZE=1181"..., 34) = 34
360245 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360245 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360245 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360244 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360244 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360244 write(1, "*#* RES_REC\n", 12)    = 12
360244 write(8, "REC_DATA_SIZE=12925\n", 20) = 20
360244 write(3, "INFO:werkzeug:REC_DATA_SIZE=1292"..., 34) = 34
360244 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360244 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360244 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360280 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360280 write(8, "LOG_START_wsgi ,TS=1715874640.58"..., 38) = 38
360280 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360280 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360280 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360280 write(8, "PID = \n358884\n", 14) = 14
360280 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360280 write(8, "TID = \n360280\n", 14) = 14
360280 write(3, "INFO:werkzeug:TID = \n360280\n", 28) = 28
360280 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360280 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360280 write(8, "LOG_STOP_wsgi, TS=1715874640.583"..., 37) = 37
360280 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360280 write(1, "#*# REQ_SEND\n", 13)   = 13
360280 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360280 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360249 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360249 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360249 write(1, "*#* RES_REC\n", 12)    = 12
360249 write(8, "REC_DATA_SIZE=12876\n", 20) = 20
360249 write(3, "INFO:werkzeug:REC_DATA_SIZE=1287"..., 34) = 34
360249 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360249 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360249 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360284 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
360284 write(8, "LOG_START_wsgi ,TS=1715874640.71"..., 38) = 38
360284 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
360284 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360286 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460 <unfinished ...>
360284 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
360286 write(8, "LOG_START_wsgi ,TS=1715874640.71"..., 37) = 37
360286 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360284 write(8, "PID = \n358884\n", 14) = 14
360284 write(3, "INFO:werkzeug:PID = \n358884\n", 28 <unfinished ...>
360286 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
360286 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360284 write(8, "TID = \n360284\n", 14) = 14
360284 write(3, "INFO:werkzeug:TID = \n360284\n", 28 <unfinished ...>
360286 write(8, "PID = \n358884\n", 14) = 14
360286 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360284 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360287 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360284 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360286 write(8, "TID = \n360286\n", 14) = 14
360286 write(3, "INFO:werkzeug:TID = \n360286\n", 28 <unfinished ...>
360287 write(8, "LOG_START_wsgi ,TS=1715874640.71"..., 38 <unfinished ...>
360287 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360284 write(8, "LOG_STOP_wsgi, TS=1715874640.714"..., 37) = 37
360284 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360286 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360284 write(1, "#*# REQ_SEND\n", 13)   = 13
360286 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360287 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360284 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360287 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360286 write(8, "LOG_STOP_wsgi, TS=1715874640.715"..., 36) = 36
360286 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360287 write(8, "PID = \n358884\n", 14) = 14
360286 write(1, "#*# REQ_SEND\n", 13)   = 13
360284 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360286 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360287 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360287 write(8, "TID = \n360287\n", 14) = 14
360286 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360287 write(3, "INFO:werkzeug:TID = \n360287\n", 28) = 28
360287 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360287 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360287 write(8, "LOG_STOP_wsgi, TS=1715874640.718"..., 37) = 37
360287 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360287 write(1, "#*# REQ_SEND\n", 13)   = 13
360287 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360287 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360294 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360294 write(8, "LOG_START_wsgi ,TS=1715874640.85"..., 38) = 38
360294 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360294 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360294 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360294 write(8, "PID = \n358884\n", 14) = 14
360294 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360294 write(8, "TID = \n360294\n", 14) = 14
360294 write(3, "INFO:werkzeug:TID = \n360294\n", 28) = 28
360294 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360294 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360294 write(8, "LOG_STOP_wsgi, TS=1715874640.851"..., 37) = 37
360294 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360294 write(1, "#*# REQ_SEND\n", 13)   = 13
360295 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360295 write(8, "LOG_START_wsgi ,TS=1715874640.85"..., 38) = 38
360294 write(2, "{\"message\": \"Get with url http:/"..., 405 <unfinished ...>
360295 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360295 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360296 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360295 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360296 write(8, "LOG_START_wsgi ,TS=1715874640.85"..., 38) = 38
360294 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360295 write(8, "PID = \n358884\n", 14) = 14
360296 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360296 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360295 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360295 write(8, "TID = \n360295\n", 14) = 14
360296 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360296 write(8, "PID = \n358884\n", 14 <unfinished ...>
360295 write(3, "INFO:werkzeug:TID = \n360295\n", 28 <unfinished ...>
360295 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360296 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360296 write(8, "TID = \n360296\n", 14 <unfinished ...>
360295 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360295 write(8, "LOG_STOP_wsgi, TS=1715874640.854"..., 37) = 37
360296 write(3, "INFO:werkzeug:TID = \n360296\n", 28) = 28
360296 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
360295 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
360295 write(1, "#*# REQ_SEND\n", 13)   = 13
360296 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360295 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360296 write(8, "LOG_STOP_wsgi, TS=1715874640.857"..., 37) = 37
360296 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360296 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
360295 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360296 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360296 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360280 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360280 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360280 write(1, "*#* RES_REC\n", 12)    = 12
360280 write(8, "REC_DATA_SIZE=11891\n", 20) = 20
360280 write(3, "INFO:werkzeug:REC_DATA_SIZE=1189"..., 34) = 34
360280 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360280 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360280 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360301 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360301 write(8, "LOG_START_wsgi ,TS=1715874641.58"..., 38) = 38
360301 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360301 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360301 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360301 write(8, "PID = \n358884\n", 14) = 14
360301 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360301 write(8, "TID = \n360301\n", 14) = 14
360301 write(3, "INFO:werkzeug:TID = \n360301\n", 28) = 28
360301 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360301 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360301 write(8, "LOG_STOP_wsgi, TS=1715874641.588"..., 37) = 37
360301 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360301 write(1, "#*# REQ_SEND\n", 13)   = 13
360301 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360301 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
360303 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360303 write(8, "LOG_START_wsgi ,TS=1715874641.59"..., 38 <unfinished ...>
360303 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
360303 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360303 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360303 write(8, "PID = \n358884\n", 14) = 14
360303 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360303 write(8, "TID = \n360303\n", 14) = 14
360303 write(3, "INFO:werkzeug:TID = \n360303\n", 28) = 28
360303 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360303 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360303 write(8, "LOG_STOP_wsgi, TS=1715874641.592"..., 37) = 37
360303 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360303 write(1, "#*# REQ_SEND\n", 13)   = 13
360303 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360303 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360284 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360284 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360284 write(1, "*#* RES_REC\n", 12)    = 12
360284 write(8, "REC_DATA_SIZE=11817\n", 20) = 20
360284 write(3, "INFO:werkzeug:REC_DATA_SIZE=1181"..., 34) = 34
360284 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360284 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360284 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360287 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360287 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360287 write(1, "*#* RES_REC\n", 12)    = 12
360287 write(8, "REC_DATA_SIZE=12022\n", 20) = 20
360287 write(3, "INFO:werkzeug:REC_DATA_SIZE=1202"..., 34) = 34
360287 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360287 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360287 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360286 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360286 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360286 write(1, "*#* RES_REC\n", 12)    = 12
360286 write(8, "REC_DATA_SIZE=12235\n", 20) = 20
360286 write(3, "INFO:werkzeug:REC_DATA_SIZE=1223"..., 34) = 34
360286 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360286 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360286 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360307 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360307 write(8, "LOG_START_wsgi ,TS=1715874641.72"..., 38) = 38
360294 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360307 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360307 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360294 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360307 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
360294 write(1, "*#* RES_REC\n", 12 <unfinished ...>
360307 write(8, "PID = \n358884\n", 14) = 14
360307 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360294 write(8, "REC_DATA_SIZE=12853\n", 20) = 20
360294 write(3, "INFO:werkzeug:REC_DATA_SIZE=1285"..., 34 <unfinished ...>
360307 write(8, "TID = \n360307\n", 14 <unfinished ...>
360307 write(3, "INFO:werkzeug:TID = \n360307\n", 28 <unfinished ...>
360307 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360294 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360307 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360294 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360295 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360307 write(8, "LOG_STOP_wsgi, TS=1715874641.720"..., 37) = 37
360294 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360295 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360307 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360307 write(1, "#*# REQ_SEND\n", 13)   = 13
360307 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360295 write(1, "*#* RES_REC\n", 12)    = 12
360295 write(8, "REC_DATA_SIZE=12945\n", 20) = 20
360295 write(3, "INFO:werkzeug:REC_DATA_SIZE=1294"..., 34) = 34
360295 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360295 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360307 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360295 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360296 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360296 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360296 write(1, "*#* RES_REC\n", 12)    = 12
360296 write(8, "REC_DATA_SIZE=12081\n", 20) = 20
360296 write(3, "INFO:werkzeug:REC_DATA_SIZE=1208"..., 34) = 34
360296 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360296 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360296 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360301 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360301 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360301 write(1, "*#* RES_REC\n", 12)    = 12
360301 write(8, "REC_DATA_SIZE=11334\n", 20) = 20
360301 write(3, "INFO:werkzeug:REC_DATA_SIZE=1133"..., 34) = 34
360301 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360301 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360301 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360303 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360303 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360303 write(1, "*#* RES_REC\n", 12)    = 12
360303 write(8, "REC_DATA_SIZE=12424\n", 20) = 20
360303 write(3, "INFO:werkzeug:REC_DATA_SIZE=1242"..., 34) = 34
360303 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
360303 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360303 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360310 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360310 write(8, "LOG_START_wsgi ,TS=1715874642.51"..., 38) = 38
360310 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360310 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360310 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360310 write(8, "PID = \n358884\n", 14) = 14
360310 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360310 write(8, "TID = \n360310\n", 14) = 14
360310 write(3, "INFO:werkzeug:TID = \n360310\n", 28) = 28
360310 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360310 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360310 write(8, "LOG_STOP_wsgi, TS=1715874642.513"..., 37) = 37
360310 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360310 write(1, "#*# REQ_SEND\n", 13)   = 13
360310 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360310 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360307 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
360307 write(2, "{\"message\": \"Response <Response "..., 216) = 216
360307 write(1, "*#* RES_REC\n", 12)    = 12
360307 write(8, "REC_DATA_SIZE=11865\n", 20) = 20
360307 write(3, "INFO:werkzeug:REC_DATA_SIZE=1186"..., 34) = 34
360307 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
360307 write(8, "10.5.30.76 - - [16/May/2024 21:2"..., 75) = 75
360307 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
360313 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360313 write(8, "LOG_START_wsgi ,TS=1715874642.63"..., 38) = 38
360313 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360313 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360313 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360313 write(8, "PID = \n358884\n", 14) = 14
360313 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360313 write(8, "TID = \n360313\n", 14) = 14
360313 write(3, "INFO:werkzeug:TID = \n360313\n", 28) = 28
360313 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360313 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360313 write(8, "LOG_STOP_wsgi, TS=1715874642.637"..., 37) = 37
360313 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360313 write(1, "#*# REQ_SEND\n", 13)   = 13
360313 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360313 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360316 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360316 write(8, "LOG_START_wsgi ,TS=1715874642.65"..., 38) = 38
360316 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360316 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360316 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360316 write(8, "PID = \n358884\n", 14) = 14
360316 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360316 write(8, "TID = \n360316\n", 14) = 14
360316 write(3, "INFO:werkzeug:TID = \n360316\n", 28) = 28
360316 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360316 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360316 write(8, "LOG_STOP_wsgi, TS=1715874642.654"..., 37) = 37
360316 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360316 write(1, "#*# REQ_SEND\n", 13)   = 13
360316 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360316 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360319 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
360319 write(8, "LOG_START_wsgi ,TS=1715874642.66"..., 38) = 38
360319 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360319 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360319 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360319 write(8, "PID = \n358884\n", 14) = 14
360319 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360319 write(8, "TID = \n360319\n", 14) = 14
360319 write(3, "INFO:werkzeug:TID = \n360319\n", 28) = 28
360319 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360319 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360319 write(8, "LOG_STOP_wsgi, TS=1715874642.667"..., 37) = 37
360319 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360319 write(1, "#*# REQ_SEND\n", 13)   = 13
360319 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
360319 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360322 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
360322 write(8, "LOG_START_wsgi ,TS=1715874642.75"..., 37) = 37
360322 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360322 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
360322 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
360322 write(8, "PID = \n358884\n", 14) = 14
360322 write(3, "INFO:werkzeug:PID = \n358884\n", 28) = 28
360322 write(8, "TID = \n360322\n", 14) = 14
360322 write(3, "INFO:werkzeug:TID = \n360322\n", 28) = 28
360322 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360322 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360322 write(8, "LOG_STOP_wsgi, TS=1715874642.751"..., 36) = 36
360322 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360322 write(1, "#*# REQ_SEND\n", 13)   = 13
