359571 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360147 write(11, "[{\"Name\": \"Mandy and Alecto: The"..., 11906) = 11906
360147 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360147 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360147 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360168 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360168 write(8, "LOG_START_wsgi ,TS=1715874637.67"..., 38) = 38
360168 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360168 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360168 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360168 write(8, "PID = \n358864\n", 14) = 14
360168 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360168 write(8, "TID = \n360168\n", 14) = 14
360168 write(3, "INFO:werkzeug:TID = \n360168\n", 28) = 28
360168 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360168 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360168 write(8, "LOG_STOP_wsgi, TS=1715874637.676"..., 37) = 37
360168 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360168 write(1, "#*# REQ_SEND\n", 13)   = 13
360168 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360168 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360150 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360150 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360150 write(1, "*#* RES_REC\n", 12)    = 12
360150 write(8, "REC_DATA_SIZE=12346\n", 20) = 20
360150 write(3, "INFO:werkzeug:REC_DATA_SIZE=1234"..., 34) = 34
360150 write(13, "[{\"Name\": \"Metamorfose \\u00c3\\u0"..., 12297) = 12297
360150 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360150 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360150 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360153 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360153 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360153 write(1, "*#* RES_REC\n", 12)    = 12
360153 write(8, "REC_DATA_SIZE=12410\n", 20) = 20
360153 write(3, "INFO:werkzeug:REC_DATA_SIZE=1241"..., 34 <unfinished ...>
360171 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360171 write(8, "LOG_START_wsgi ,TS=1715874637.72"..., 37) = 37
360171 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51 <unfinished ...>
360153 write(13, "[{\"Name\": \"5 cm\", \"Rating\": \"1.7"..., 12361 <unfinished ...>
360171 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360171 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360171 write(8, "PID = \n358864\n", 14) = 14
360171 write(3, "INFO:werkzeug:PID = \n358864\n", 28 <unfinished ...>
360171 write(8, "TID = \n360171\n", 14) = 14
360153 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360153 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360171 write(3, "INFO:werkzeug:TID = \n360171\n", 28) = 28
360171 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360153 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360171 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
360171 write(8, "LOG_STOP_wsgi, TS=1715874637.729"..., 36) = 36
360171 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360171 write(1, "#*# REQ_SEND\n", 13)   = 13
360171 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360171 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360156 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360156 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360156 write(1, "*#* RES_REC\n", 12)    = 12
360156 write(8, "REC_DATA_SIZE=12637\n", 20) = 20
360156 write(3, "INFO:werkzeug:REC_DATA_SIZE=1263"..., 34) = 34
360156 write(14, "[{\"Name\": \"Control\", \"Rating\": \""..., 12588) = 12588
360156 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360156 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360156 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360174 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360174 write(8, "LOG_START_wsgi ,TS=1715874637.74"..., 37) = 37
360174 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360174 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360174 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360174 write(8, "PID = \n358864\n", 14) = 14
360174 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360174 write(8, "TID = \n360174\n", 14) = 14
360174 write(3, "INFO:werkzeug:TID = \n360174\n", 28) = 28
360174 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360174 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360174 write(8, "LOG_STOP_wsgi, TS=1715874637.745"..., 36) = 36
360174 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360174 write(1, "#*# REQ_SEND\n", 13)   = 13
360174 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360174 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360161 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360161 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360161 write(1, "*#* RES_REC\n", 12)    = 12
360161 write(8, "REC_DATA_SIZE=13036\n", 20) = 20
360161 write(3, "INFO:werkzeug:REC_DATA_SIZE=1303"..., 34) = 34
360161 write(16, "[{\"Name\": \"Organizing by the Boo"..., 12987) = 12987
360161 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360161 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360161 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360159 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360159 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360159 write(1, "*#* RES_REC\n", 12)    = 12
360159 write(8, "REC_DATA_SIZE=12230\n", 20) = 20
360159 write(3, "INFO:werkzeug:REC_DATA_SIZE=1223"..., 34) = 34
360159 write(16, "[{\"Name\": \"The Perfect Bride for"..., 12181) = 12181
360159 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360159 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360159 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360165 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360165 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360165 write(1, "*#* RES_REC\n", 12)    = 12
360165 write(8, "REC_DATA_SIZE=12156\n", 20) = 20
360165 write(3, "INFO:werkzeug:REC_DATA_SIZE=1215"..., 34) = 34
360165 write(16, "[{\"Name\": \"Forever, Jack\", \"Rati"..., 12107) = 12107
360165 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360165 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360165 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360168 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360168 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360168 write(1, "*#* RES_REC\n", 12)    = 12
360168 write(8, "REC_DATA_SIZE=11974\n", 20) = 20
360168 write(3, "INFO:werkzeug:REC_DATA_SIZE=1197"..., 34) = 34
360168 write(11, "[{\"Name\": \"Ceremony in Death\", \""..., 11925) = 11925
360168 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360168 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360168 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360174 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360174 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360174 write(1, "*#* RES_REC\n", 12)    = 12
360174 write(8, "REC_DATA_SIZE=11659\n", 20) = 20
360174 write(3, "INFO:werkzeug:REC_DATA_SIZE=1165"..., 34) = 34
360174 write(10, "[{\"Name\": \"Kamouraska\", \"Rating\""..., 11610) = 11610
360174 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360174 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360174 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360177 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360177 write(8, "LOG_START_wsgi ,TS=1715874638.68"..., 38) = 38
360177 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360177 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360177 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360177 write(8, "PID = \n358864\n", 14) = 14
360177 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360177 write(8, "TID = \n360177\n", 14) = 14
360177 write(3, "INFO:werkzeug:TID = \n360177\n", 28) = 28
360177 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360177 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360177 write(8, "LOG_STOP_wsgi, TS=1715874638.682"..., 37) = 37
360177 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360177 write(1, "#*# REQ_SEND\n", 13)   = 13
360177 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360177 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360171 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360171 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360171 write(1, "*#* RES_REC\n", 12)    = 12
360171 write(8, "REC_DATA_SIZE=11973\n", 20) = 20
360171 write(3, "INFO:werkzeug:REC_DATA_SIZE=1197"..., 34) = 34
360171 write(13, "[{\"Name\": \"Ein Herz auf Fl\\u00c3"..., 11924) = 11924
360171 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360171 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360171 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360180 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360180 write(8, "LOG_START_wsgi ,TS=1715874638.71"..., 38) = 38
360180 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360180 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360180 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360180 write(8, "PID = \n358864\n", 14) = 14
360180 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360180 write(8, "TID = \n360180\n", 14) = 14
360180 write(3, "INFO:werkzeug:TID = \n360180\n", 28) = 28
360180 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360180 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360180 write(8, "LOG_STOP_wsgi, TS=1715874638.715"..., 37) = 37
360180 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360180 write(1, "#*# REQ_SEND\n", 13)   = 13
360180 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360180 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360183 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360183 write(8, "LOG_START_wsgi ,TS=1715874638.74"..., 38) = 38
360183 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360183 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360183 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360183 write(8, "PID = \n358864\n", 14) = 14
360183 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360183 write(8, "TID = \n360183\n", 14) = 14
360183 write(3, "INFO:werkzeug:TID = \n360183\n", 28) = 28
360183 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360183 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360183 write(8, "LOG_STOP_wsgi, TS=1715874638.746"..., 37) = 37
360183 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360183 write(1, "#*# REQ_SEND\n", 13)   = 13
360183 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360183 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360186 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360186 write(8, "LOG_START_wsgi ,TS=1715874638.76"..., 37) = 37
360186 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360186 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360186 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360186 write(8, "PID = \n358864\n", 14) = 14
360186 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360186 write(8, "TID = \n360186\n", 14) = 14
360186 write(3, "INFO:werkzeug:TID = \n360186\n", 28) = 28
360186 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360186 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360186 write(8, "LOG_STOP_wsgi, TS=1715874638.766"..., 36) = 36
360186 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360186 write(1, "#*# REQ_SEND\n", 13)   = 13
360186 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360186 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360189 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360189 write(8, "LOG_START_wsgi ,TS=1715874638.79"..., 38) = 38
360189 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360189 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360189 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360189 write(8, "PID = \n358864\n", 14) = 14
360189 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360189 write(8, "TID = \n360189\n", 14) = 14
360189 write(3, "INFO:werkzeug:TID = \n360189\n", 28) = 28
360189 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360189 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360189 write(8, "LOG_STOP_wsgi, TS=1715874638.798"..., 37) = 37
360189 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360189 write(1, "#*# REQ_SEND\n", 13)   = 13
360189 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360189 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360192 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360192 write(8, "LOG_START_wsgi ,TS=1715874638.83"..., 37) = 37
360192 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360192 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360192 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360192 write(8, "PID = \n358864\n", 14) = 14
360192 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360192 write(8, "TID = \n360192\n", 14) = 14
360192 write(3, "INFO:werkzeug:TID = \n360192\n", 28) = 28
360192 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360192 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360192 write(8, "LOG_STOP_wsgi, TS=1715874638.836"..., 36) = 36
360192 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360192 write(1, "#*# REQ_SEND\n", 13)   = 13
360192 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360192 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360195 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360195 write(8, "LOG_START_wsgi ,TS=1715874638.87"..., 38) = 38
360195 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360195 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360195 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360195 write(8, "PID = \n358864\n", 14) = 14
360195 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360195 write(8, "TID = \n360195\n", 14) = 14
360195 write(3, "INFO:werkzeug:TID = \n360195\n", 28) = 28
360195 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360195 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360195 write(8, "LOG_STOP_wsgi, TS=1715874638.879"..., 37) = 37
360195 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360195 write(1, "#*# REQ_SEND\n", 13)   = 13
360195 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360195 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360177 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360177 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360177 write(1, "*#* RES_REC\n", 12)    = 12
360177 write(8, "REC_DATA_SIZE=12050\n", 20) = 20
360177 write(3, "INFO:werkzeug:REC_DATA_SIZE=1205"..., 34) = 34
360177 write(11, "[{\"Name\": \"Unlovable\", \"Rating\":"..., 12001) = 12001
360177 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360177 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360177 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360180 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360180 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360180 write(1, "*#* RES_REC\n", 12)    = 12
360180 write(8, "REC_DATA_SIZE=13142\n", 20) = 20
360180 write(3, "INFO:werkzeug:REC_DATA_SIZE=1314"..., 34) = 34
360180 write(10, "[{\"Name\": \"Death of a Gossip\", \""..., 13093) = 13093
360180 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360180 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360180 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360183 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360183 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360183 write(1, "*#* RES_REC\n", 12)    = 12
360183 write(8, "REC_DATA_SIZE=12320\n", 20) = 20
360183 write(3, "INFO:werkzeug:REC_DATA_SIZE=1232"..., 34) = 34
360183 write(11, "[{\"Name\": \"\\u00ce\\u0088\\u00ce\\u0"..., 12271) = 12271
360183 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360183 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360183 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360242 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
360242 write(8, "LOG_START_wsgi ,TS=1715874639.64"..., 38) = 38
360242 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
360242 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360243 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360242 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360243 write(8, "LOG_START_wsgi ,TS=1715874639.64"..., 37) = 37
360243 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360242 write(8, "PID = \n358864\n", 14) = 14
360242 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360243 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360243 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360242 write(8, "TID = \n360242\n", 14) = 14
360242 write(3, "INFO:werkzeug:TID = \n360242\n", 28) = 28
360243 write(8, "PID = \n358864\n", 14) = 14
360243 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360242 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360242 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360243 write(8, "TID = \n360243\n", 14) = 14
360243 write(3, "INFO:werkzeug:TID = \n360243\n", 28) = 28
360242 write(8, "LOG_STOP_wsgi, TS=1715874639.645"..., 37) = 37
360242 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
360243 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
360242 write(1, "#*# REQ_SEND\n", 13)   = 13
360243 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
360243 write(8, "LOG_STOP_wsgi, TS=1715874639.647"..., 36) = 36
360242 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360243 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
360243 write(1, "#*# REQ_SEND\n", 13)   = 13
360243 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
360242 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360243 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
360186 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360186 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360186 write(1, "*#* RES_REC\n", 12)    = 12
360186 write(8, "REC_DATA_SIZE=12403\n", 20) = 20
360186 write(3, "INFO:werkzeug:REC_DATA_SIZE=1240"..., 34) = 34
360186 write(13, "[{\"Name\": \"Diaries of an Emotion"..., 12354) = 12354
360186 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360186 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360186 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360189 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360189 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360189 write(1, "*#* RES_REC\n", 12)    = 12
360189 write(8, "REC_DATA_SIZE=11766\n", 20) = 20
360189 write(3, "INFO:werkzeug:REC_DATA_SIZE=1176"..., 34) = 34
360189 write(15, "[{\"Name\": \"The Alchemy Press Boo"..., 11717) = 11717
360189 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360189 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360189 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360192 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
360192 write(2, "{\"message\": \"Response <Response "..., 202) = 202
360192 write(1, "*#* RES_REC\n", 12)    = 12
360192 write(8, "REC_DATA_SIZE=12982\n", 20) = 20
360192 write(3, "INFO:werkzeug:REC_DATA_SIZE=1298"..., 34) = 34
360192 write(13, "[{\"Name\": \"Angela Carter's Book "..., 12933) = 12933
360192 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
360192 write(8, "10.145.11.89 - - [16/May/2024 21"..., 69) = 69
360192 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
360248 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
360248 write(8, "LOG_START_wsgi ,TS=1715874639.72"..., 37) = 37
360248 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
360248 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
360248 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
360248 write(8, "PID = \n358864\n", 14) = 14
360248 write(3, "INFO:werkzeug:PID = \n358864\n", 28) = 28
360248 write(8, "TID = \n360248\n", 14) = 14
360248 write(3, "INFO:werkzeug:TID = \n360248\n", 28) = 28
360248 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
